Year,Month,Venue,Quiz,Team,Franchise,Score,Position,Place
2015,3,1,q2015-3-1,"We've Come For Your Daughter, Chuck!",,45,20,20
2012,7,3,q2012-7-3,"What Are You Doing, Dave?",,27.5,11,11
2013,3,2,q2013-3-2,What’s In A Name?,,42.5,13,12
2014,6,1,q2014-6-1,What’s That Stink,,37,28,27
2013,3,1,q2013-3-1,"What’s Your Damage, Heather?",,40.5,15,15
2012,9,2,q2012-9-2,Whatever Happened To Kevin Costner?,,30,13,13
2012,6,3,q2012-6-3,Whatever You Feel Like Tonight,,40,4,4
2015,3,2,q2015-3-2,What's The Answer For No. Seven?,,39.5,12,12
2012,12,1,q2012-12-1,"What's Your Damage, Heather?",,43.5,12,12
2012,7,1,q2012-7-1,"What's Your Damage, Heather?",,41,16,15
2014,10,1,q2014-10-1,When James Met Sarah,,25,30,30
2012,6,2,q2012-6-2,"When One Is In Egypt, One Should Delve Deeply Into Its Treasures",,42.5,8,8
2012,4,2,q2012-4-2,When’s The Colin Firth Round?!!,,40,17,17
2014,10,3,q2014-10-3,Where’s The Goat?,,49,10,9
2015,9,2,q2015-9-2,Where's Craven?,,50.5,8,8
2012,9,3,q2012-9-3,Where's Linda?!,,24,17,17
2013,10,1,q2013-10-1,White House Shutdown,,49.5,14,12
2014,5,2,q2014-5-2,White Ribbon,,26,21,21
2013,8,1,q2013-8-1,Who *Are* Those Guys?,,45.5,13,13
2014,5,1,q2014-5-1,Who Buried Roger Rabbit,,65,1,1
2013,8,3,q2013-8-3,Who Came Last When We Were Not Here?,,12,24,24
2012,10,3,q2012-10-3,Who Framed Jimmy Saville?,,51,3,3
2014,9,1,q2014-9-1,Who Is Your Daddy And What Does He Do?,,35,26,26
2014,11,1,q2014-11-1,Who Killed Captain Alex?,,34,25,25
2013,4,3,q2013-4-3,Who Throws A Shoe?!,,42,15,15
2012,2,1,q2012-2-1,Who You Calling A Muppet?,,35,23,23
2013,5,1,q2013-5-1,Who’s Died?,,61.5,1,1
2014,8,1,q2014-8-1,Why Aye Man,,39,27,27
2014,6,2,q2014-6-2,Why Did You Bring Me A Cheeseburger? I Ordered The Code Red!,,37,15,15
2012,5,3,q2012-5-3,Why I'm Quitting Tobacco,,41,6,6
2013,12,2,q2013-12-2,Why Is The Picture Round So Hard?,,52.5,4,4
2015,10,1,q2015-10-1,Wibbly Wobbly Timey Veasey,,60.5,3,3
2012,12,1,q2012-12-1,Will The Baby Have Red Hair?,,36.5,18,18
2014,8,2,q2014-8-2,Wingkong Exchange,,41,14,13
2013,11,2,q2013-11-2,Winter Is Coming - You’re Gonna Need A Bigger Coat,,40,14,14
2014,5,1,q2014-5-1,Wish We Booked,,37,23,23
2015,10,1,q2015-10-1,Wish You Were Here!,,48,10,10
2013,4,1,q2013-4-1,Withnail & Die,,61,1,1
2014,10,2,q2014-10-2,Without A Trace,,25,15,15
2013,12,3,q2013-12-3,Wookiepaedia,,39,12,11
2012,9,1,q2012-9-1,Wrath of Khants,,50,9,9
2013,8,1,q2013-8-1,Wreck-It Rolf,,49.5,10,10
2014,2,2,q2014-2-2,WTF’s Going On?,,29.5,20,20
2012,11,2,q2012-11-2,Wyatt Derp,,39.5,14,14
2014,8,3,q2014-8-3,Y Tu Mamá También,,39.5,19,19
2012,10,3,q2012-10-3,Yipee Kai Yah Kimo-Sabe,,48,5,4
2015,4,3,q2015-4-3,You Ain't Heard Nothing Yetis,,39,19,18
2013,1,1,q2013-1-1,You Know When You’ve Been Djangoed,,50,4,4
2014,9,1,q2014-9-1,"You Lewd, Crude, Rude, Bag Of Pre-Chewed Food, Dude!",,43.5,19,18
2013,10,1,q2013-10-1,You May Remember Me From...,,61,3,3
2012,8,3,q2012-8-3,You Never Said It Was About Movies,,27,18,18
2014,3,1,q2014-3-1,You Shall Not Passssss!!!,,54,9,9
2015,7,3,q2015-7-3,You Wouldn't Like Me When I'm Ang Lee,,26,25,25
2014,8,1,q2014-8-1,You’re Garner Need A Bigger Boat,,65,2,2
2012,11,2,q2012-11-2,You’re Gonna Need A Better Intro,,39.5,15,14
2013,11,1,q2013-11-1,You’re Gonna Need A Bigger Coat,,44.5,11,11
2013,1,2,q2013-1-2,You’re Gonna Need A Bigger Space,,43,11,11
2014,11,1,q2014-11-1,You’re Gonna Need A Few More Chairs,,33,27,26
2014,10,2,q2014-10-2,You’re Gonna Need A Smaller Boat,,28,13,13
2014,7,3,q2014-7-3,You’re Tacky & I Hate You,,36.5,20,20
2013,2,1,q2013-2-1,You’ve Got Mail (Genitalia),,52,4,4
2013,3,2,q2013-3-2,You’ve Got Male (Genitalia),,39,16,16
2015,4,1,q2015-4-1,You're Gonna Need A Bigger Pub,,47.5,19,17
2012,9,1,q2012-9-1,You're Gonna Need A Bigger Stove,,32.5,24,24
2015,9,2,q2015-9-2,You're Gonna Need A Bigger Table,,41,13,12
2013,6,2,q2013-6-2,Zaphod Beeblebrox,,32,15,15
2014,9,1,q2014-9-1,Zut Alors!,,45,16,16
